index ,code        ,current     ,time
 2187 ,300133.XSHE ,     6.4    ,2024-03-19 15:00:00
 2188 ,300134.XSHE ,     9.3    ,2024-03-19 15:00:00
 2189 ,300135.XSHE ,     2.62   ,2024-03-19 15:00:00
 2190 ,300136.XSHE ,    21.52   ,2024-03-19 15:00:00
 2191 ,300137.XSHE ,     5.11   ,2024-03-19 15:00:00
 2192 ,300138.XSHE ,    11.65   ,2024-03-19 15:00:00
 2193 ,300139.XSHE ,     8.65   ,2024-03-19 15:00:00
 2194 ,300140.XSHE ,     7.07   ,2024-03-19 15:00:00
 2195 ,300141.XSHE ,     8.31   ,2024-03-19 15:00:00
 2196 ,300142.XSHE ,    17.82   ,2024-03-19 15:00:00
 2197 ,300143.XSHE ,     8.71   ,2024-03-19 15:00:00
 2198 ,300144.XSHE ,    10.88   ,2024-03-19 15:00:00
 2199 ,300145.XSHE ,     3.09   ,2024-03-19 15:00:00
 2200 ,300146.XSHE ,    17.36   ,2024-03-19 15:00:00
 2201 ,300147.XSHE ,     4.42   ,2024-03-19 15:00:00
 2202 ,300148.XSHE ,     3.37   ,2024-03-19 15:00:00
 2203 ,300149.XSHE ,     6.08   ,2024-03-19 15:00:00
 2204 ,300150.XSHE ,     3.66   ,2024-03-19 15:00:00
 2205 ,300151.XSHE ,    16.08   ,2024-03-19 15:00:00
 2206 ,300152.XSHE ,     3.01   ,2024-03-19 15:00:00
 2207 ,300153.XSHE ,     6.53   ,2024-03-19 15:00:00
 2208 ,300154.XSHE ,     6.2    ,2024-03-19 15:00:00
 2209 ,300155.XSHE ,     4.2    ,2024-03-19 15:00:00
 2210 ,300157.XSHE ,     2.95   ,2024-03-19 15:00:00
 2211 ,300158.XSHE ,     5.18   ,2024-03-19 15:00:00
 2212 ,300159.XSHE ,     2.24   ,2024-03-19 15:00:00
 2213 ,300160.XSHE ,     5.07   ,2024-03-19 15:00:00
 2214 ,300161.XSHE ,    33.94   ,2024-03-19 15:00:00
 2215 ,300162.XSHE ,     5.84   ,2024-03-19 15:00:00
 2216 ,300163.XSHE ,     2.84   ,2024-03-19 15:00:00
 2217 ,300164.XSHE ,     4.11   ,2024-03-19 15:00:00
 2218 ,300165.XSHE ,     4.63   ,2024-03-19 15:00:00
 2219 ,300166.XSHE ,     8.97   ,2024-03-19 15:00:00
 2220 ,300167.XSHE ,     2.31   ,2024-03-19 15:00:00
 2221 ,300168.XSHE ,     7.18   ,2024-03-19 15:00:00
 2222 ,300169.XSHE ,     6.28   ,2024-03-19 15:00:00
 2223 ,300170.XSHE ,     7.06   ,2024-03-19 15:00:00
 2224 ,300171.XSHE ,    15.99   ,2024-03-19 15:00:00
 2225 ,300172.XSHE ,     5.13   ,2024-03-19 15:00:00
 2226 ,300173.XSHE ,     4.4    ,2024-03-19 15:00:00
 2227 ,300174.XSHE ,    14.86   ,2024-03-19 15:00:00
 2228 ,300175.XSHE ,     5.95   ,2024-03-19 15:00:00
 2229 ,300176.XSHE ,     5.44   ,2024-03-19 15:00:00
 2230 ,300177.XSHE ,     5.55   ,2024-03-19 15:00:00
 2231 ,300179.XSHE ,     8.07   ,2024-03-19 15:00:00
 2232 ,300180.XSHE ,     3.56   ,2024-03-19 15:00:00
 2233 ,300181.XSHE ,    12.93   ,2024-03-19 15:00:00
 2234 ,300182.XSHE ,     5.28   ,2024-03-19 15:00:00
 2235 ,300183.XSHE ,    13.27   ,2024-03-19 15:00:00
 2236 ,300184.XSHE ,     5.76   ,2024-03-19 15:00:00
 2237 ,300185.XSHE ,     2.37   ,2024-03-19 15:00:00
 2238 ,300187.XSHE ,     5.24   ,2024-03-19 15:00:00
 2239 ,300188.XSHE ,    15.78   ,2024-03-19 15:00:00
 2240 ,300189.XSHE ,     3.05   ,2024-03-19 15:00:00
 2241 ,300190.XSHE ,     3.44   ,2024-03-19 15:00:00
 2242 ,300191.XSHE ,    13.19   ,2024-03-19 15:00:00
 2243 ,300192.XSHE ,    11.09   ,2024-03-19 15:00:00
 2244 ,300193.XSHE ,     7.8    ,2024-03-19 15:00:00
 2245 ,300194.XSHE ,     3.78   ,2024-03-19 15:00:00
 2246 ,300195.XSHE ,     5.51   ,2024-03-19 15:00:00
 2247 ,300196.XSHE ,     9.77   ,2024-03-19 15:00:00
 2248 ,300197.XSHE ,     1.98   ,2024-03-19 15:00:00
 2249 ,300198.XSHE ,     2.02   ,2024-03-19 15:00:00
 2250 ,300199.XSHE ,    13.43   ,2024-03-19 15:00:00
 2251 ,300200.XSHE ,     6.97   ,2024-03-19 15:00:00
 2252 ,300201.XSHE ,     4.72   ,2024-03-19 15:00:00
 2253 ,300203.XSHE ,    15.81   ,2024-03-19 15:00:00
 2254 ,300204.XSHE ,     7.65   ,2024-03-19 15:00:00
 2255 ,300205.XSHE ,     5.97   ,2024-03-19 15:00:00
 2256 ,300206.XSHE ,    13.25   ,2024-03-19 15:00:00
 2257 ,300207.XSHE ,    14.63   ,2024-03-19 15:00:00
 2258 ,300208.XSHE ,     4.88   ,2024-03-19 15:00:00
 2259 ,300209.XSHE ,     3.04   ,2024-03-19 15:00:00
 2260 ,300210.XSHE ,    13.1    ,2024-03-19 15:00:00
 2261 ,300211.XSHE ,     7.73   ,2024-03-19 15:00:00
 2262 ,300212.XSHE ,    28.22   ,2024-03-19 15:00:00
 2263 ,300213.XSHE ,     7.11   ,2024-03-19 15:00:00
 2264 ,300214.XSHE ,     5.92   ,2024-03-19 15:00:00
 2265 ,300215.XSHE ,     4.37   ,2024-03-19 15:00:00
 2266 ,300217.XSHE ,     4.92   ,2024-03-19 15:00:00
 2267 ,300218.XSHE ,    13.26   ,2024-03-19 15:00:00
 2268 ,300219.XSHE ,     7.21   ,2024-03-19 15:00:00
 2269 ,300220.XSHE ,     7.01   ,2024-03-19 15:00:00
 2270 ,300221.XSHE ,     4.96   ,2024-03-19 15:00:00
 2271 ,300222.XSHE ,     6.57   ,2024-03-19 15:00:00
 2272 ,300223.XSHE ,    67.38   ,2024-03-19 15:00:00
 2273 ,300224.XSHE ,    11.16   ,2024-03-19 15:00:00
 2274 ,300225.XSHE ,     6.33   ,2024-03-19 15:00:00
 2275 ,300226.XSHE ,    23.98   ,2024-03-19 15:00:00
 2276 ,300227.XSHE ,     6.92   ,2024-03-19 15:00:00
 2277 ,300228.XSHE ,     8.28   ,2024-03-19 15:00:00
 2278 ,300229.XSHE ,    17.29   ,2024-03-19 15:00:00
 2279 ,300230.XSHE ,     3.96   ,2024-03-19 15:00:00
 2280 ,300231.XSHE ,    10.11   ,2024-03-19 15:00:00
 2281 ,300232.XSHE ,     6.59   ,2024-03-19 15:00:00
 2282 ,300233.XSHE ,    16.85   ,2024-03-19 15:00:00
 2283 ,300234.XSHE ,     4.35   ,2024-03-19 15:00:00
 2284 ,300235.XSHE ,    10.05   ,2024-03-19 15:00:00
 2285 ,300236.XSHE ,    35.19   ,2024-03-19 15:00:00
 2286 ,300237.XSHE ,     1.59   ,2024-03-19 15:00:00
 2287 ,300238.XSHE ,    10.9    ,2024-03-19 15:00:00
 2288 ,300239.XSHE ,     5.17   ,2024-03-19 15:00:00
 2289 ,300240.XSHE ,     5.66   ,2024-03-19 15:00:00
 2290 ,300241.XSHE ,     4.25   ,2024-03-19 15:00:00
 2291 ,300242.XSHE ,     3.03   ,2024-03-19 15:00:00
 2292 ,300243.XSHE ,     7.52   ,2024-03-19 15:00:00
 2293 ,300244.XSHE ,    19.36   ,2024-03-19 15:00:00
 2294 ,300245.XSHE ,     6.85   ,2024-03-19 15:00:00
 2295 ,300246.XSHE ,     7.79   ,2024-03-19 15:00:00
 2296 ,300247.XSHE ,     2.96   ,2024-03-19 15:00:00
 2297 ,300248.XSHE ,     8.26   ,2024-03-19 15:00:00
 2298 ,300249.XSHE ,     8.0    ,2024-03-19 15:00:00
 2299 ,300250.XSHE ,    15.92   ,2024-03-19 15:00:00
 2300 ,300251.XSHE ,     9.47   ,2024-03-19 15:00:00
 2301 ,300252.XSHE ,     8.68   ,2024-03-19 15:00:00
 2302 ,300253.XSHE ,     7.65   ,2024-03-19 15:00:00
 2303 ,300254.XSHE ,     9.81   ,2024-03-19 15:00:00
 2304 ,300255.XSHE ,    12.9    ,2024-03-19 15:00:00
 2305 ,300256.XSHE ,     2.46   ,2024-03-19 15:00:00
 2306 ,300257.XSHE ,    13.87   ,2024-03-19 15:00:00
 2307 ,300258.XSHE ,    10.69   ,2024-03-19 15:00:00
 2308 ,300259.XSHE ,     3.33   ,2024-03-19 15:00:00
 2309 ,300260.XSHE ,    26.97   ,2024-03-19 15:00:00
 2310 ,300261.XSHE ,     6.19   ,2024-03-19 15:00:00
 2311 ,300262.XSHE ,     2.38   ,2024-03-19 15:00:00
 2312 ,300263.XSHE ,     6.31   ,2024-03-19 15:00:00
 2313 ,300264.XSHE ,     6.46   ,2024-03-19 15:00:00
 2314 ,300265.XSHE ,     7.24   ,2024-03-19 15:00:00
 2315 ,300266.XSHE ,     2.11   ,2024-03-19 15:00:00
 2316 ,300267.XSHE ,     2.64   ,2024-03-19 15:00:00
 2317 ,300268.XSHE ,     9.66   ,2024-03-19 15:00:00
 2318 ,300269.XSHE ,     5.15   ,2024-03-19 15:00:00
 2319 ,300270.XSHE ,     6.59   ,2024-03-19 15:00:00
 2320 ,300271.XSHE ,     6.74   ,2024-03-19 15:00:00
 2321 ,300272.XSHE ,     4.95   ,2024-03-19 15:00:00
 2322 ,300274.XSHE ,   105.55   ,2024-03-19 15:00:00
 2323 ,300275.XSHE ,     9.72   ,2024-03-19 15:00:00
 2324 ,300276.XSHE ,     4.69   ,2024-03-19 15:00:00
 2325 ,300277.XSHE ,     7.69   ,2024-03-19 15:00:00
 2326 ,300278.XSHE ,     3.55   ,2024-03-19 15:00:00
 2327 ,300279.XSHE ,     5.27   ,2024-03-19 15:00:00
 2328 ,300280.XSHE ,    41.8    ,2024-03-19 15:00:00
 2329 ,300281.XSHE ,     4.85   ,2024-03-19 15:00:00
 2330 ,300282.XSHE ,     1.66   ,2024-03-19 15:00:00
 2331 ,300283.XSHE ,     5.3    ,2024-03-19 15:00:00
 2332 ,300284.XSHE ,     4.97   ,2024-03-19 15:00:00
 2333 ,300285.XSHE ,    18.46   ,2024-03-19 15:00:00
 2334 ,300286.XSHE ,    23.37   ,2024-03-19 15:00:00
 2335 ,300287.XSHE ,     3.35   ,2024-03-19 15:00:00
 2336 ,300288.XSHE ,    16.18   ,2024-03-19 15:00:00
 2337 ,300289.XSHE ,     4.9    ,2024-03-19 15:00:00
 2338 ,300290.XSHE ,     9.63   ,2024-03-19 15:00:00
 2339 ,300291.XSHE ,     5.83   ,2024-03-19 15:00:00
 2340 ,300292.XSHE ,     3.37   ,2024-03-19 15:00:00
 2341 ,300293.XSHE ,    16.75   ,2024-03-19 15:00:00
 2342 ,300294.XSHE ,    28.13   ,2024-03-19 15:00:00
 2343 ,300295.XSHE ,    10.04   ,2024-03-19 15:00:00
 2344 ,300296.XSHE ,     5.42   ,2024-03-19 15:00:00
 2345 ,300298.XSHE ,    21.99   ,2024-03-19 15:00:00
 2346 ,300299.XSHE ,     5.16   ,2024-03-19 15:00:00
 2347 ,300300.XSHE ,     3.13   ,2024-03-19 15:00:00
 2348 ,300301.XSHE ,     1.48   ,2024-03-19 15:00:00
 2349 ,300302.XSHE ,    13.29   ,2024-03-19 15:00:00
 2350 ,300303.XSHE ,     5.45   ,2024-03-19 15:00:00
 2351 ,300304.XSHE ,     6.28   ,2024-03-19 15:00:00
 2352 ,300305.XSHE ,     7.5    ,2024-03-19 15:00:00
 2353 ,300306.XSHE ,    10.66   ,2024-03-19 15:00:00
 2354 ,300307.XSHE ,     5.78   ,2024-03-19 15:00:00
 2355 ,300308.XSHE ,   173.81   ,2024-03-19 15:00:00
 2356 ,300310.XSHE ,     4.31   ,2024-03-19 15:00:00
 2357 ,300311.XSHE ,     5.44   ,2024-03-19 15:00:00
 2358 ,300313.XSHE ,    10.38   ,2024-03-19 15:00:00
 2359 ,300314.XSHE ,    12.16   ,2024-03-19 15:00:00
 2360 ,300315.XSHE ,     6.08   ,2024-03-19 15:00:00
 2361 ,300316.XSHE ,    37.91   ,2024-03-19 15:00:00
 2362 ,300317.XSHE ,     4.61   ,2024-03-19 15:00:00
 2363 ,300318.XSHE ,     4.85   ,2024-03-19 15:00:00
 2364 ,300319.XSHE ,     8.51   ,2024-03-19 15:00:00
 2365 ,300320.XSHE ,     6.36   ,2024-03-19 15:00:00
 2366 ,300321.XSHE ,    17.28   ,2024-03-19 15:00:00
 2367 ,300322.XSHE ,    10.1    ,2024-03-19 15:00:00
 2368 ,300323.XSHE ,     5.34   ,2024-03-19 15:00:00
 2369 ,300324.XSHE ,     3.17   ,2024-03-19 15:00:00
 2370 ,300326.XSHE ,     5.29   ,2024-03-19 15:00:00
 2371 ,300327.XSHE ,    19.6    ,2024-03-19 15:00:00
 2372 ,300328.XSHE ,     5.76   ,2024-03-19 15:00:00
 2373 ,300329.XSHE ,     5.27   ,2024-03-19 15:00:00
 2374 ,300331.XSHE ,    19.44   ,2024-03-19 15:00:00
 2375 ,300332.XSHE ,     6.79   ,2024-03-19 15:00:00
 2376 ,300333.XSHE ,     5.66   ,2024-03-19 15:00:00
 2377 ,300334.XSHE ,     5.97   ,2024-03-19 15:00:00
 2378 ,300335.XSHE ,     4.64   ,2024-03-19 15:00:00
 2379 ,300337.XSHE ,     7.06   ,2024-03-19 15:00:00
 2380 ,300338.XSHE ,     3.68   ,2024-03-19 15:00:00
 2381 ,300339.XSHE ,    24.76   ,2024-03-19 15:00:00
 2382 ,300340.XSHE ,     9.37   ,2024-03-19 15:00:00
 2383 ,300341.XSHE ,    10.37   ,2024-03-19 15:00:00
 2384 ,300342.XSHE ,    14.87   ,2024-03-19 15:00:00
 2385 ,300343.XSHE ,     5.59   ,2024-03-19 15:00:00
 2386 ,300344.XSHE ,     4.94   ,2024-03-19 15:00:00
 2387 ,300345.XSHE ,     8.47   ,2024-03-19 15:00:00
 2388 ,300346.XSHE ,    26.19   ,2024-03-19 15:00:00
 2389 ,300347.XSHE ,    52.41   ,2024-03-19 15:00:00
 2390 ,300348.XSHE ,     8.66   ,2024-03-19 15:00:00
 2391 ,300349.XSHE ,    13.2    ,2024-03-19 15:00:00
 2392 ,300350.XSHE ,     4.95   ,2024-03-19 15:00:00
 2393 ,300351.XSHE ,    19.56   ,2024-03-19 15:00:00
 2394 ,300352.XSHE ,     4.53   ,2024-03-19 15:00:00
 2395 ,300353.XSHE ,    10.69   ,2024-03-19 15:00:00
 2396 ,300354.XSHE ,    47.42   ,2024-03-19 15:00:00
 2397 ,300355.XSHE ,     3.28   ,2024-03-19 15:00:00
 2398 ,300357.XSHE ,    25.54   ,2024-03-19 15:00:00
 2399 ,300358.XSHE ,    10.07   ,2024-03-19 15:00:00
 2400 ,300359.XSHE ,     5.11   ,2024-03-19 15:00:00
 2401 ,300360.XSHE ,    17.13   ,2024-03-19 15:00:00
 2402 ,300363.XSHE ,    20.05   ,2024-03-19 15:00:00
 2403 ,300364.XSHE ,    28.25   ,2024-03-19 15:00:00
 2404 ,300365.XSHE ,     5.93   ,2024-03-19 15:00:00
 2405 ,300366.XSHE ,    11.33   ,2024-03-19 15:00:00
 2406 ,300368.XSHE ,     5.96   ,2024-03-19 15:00:00
 2407 ,300369.XSHE ,     7.72   ,2024-03-19 15:00:00
 2408 ,300370.XSHE ,     2.26   ,2024-03-19 15:00:00
 2409 ,300371.XSHE ,    10.7    ,2024-03-19 15:00:00
 2410 ,300373.XSHE ,    41.98   ,2024-03-19 15:00:00
 2411 ,300374.XSHE ,    15.67   ,2024-03-19 15:00:00
 2412 ,300375.XSHE ,     5.03   ,2024-03-19 15:00:00
 2413 ,300376.XSHE ,     6.28   ,2024-03-19 15:00:00
 2414 ,300377.XSHE ,     6.83   ,2024-03-19 15:00:00
 2415 ,300378.XSHE ,    19.93   ,2024-03-19 15:00:00
 2416 ,300379.XSHE ,    14.58   ,2024-03-19 15:00:00
 2417 ,300380.XSHE ,    19.06   ,2024-03-19 15:00:00
 2418 ,300381.XSHE ,     5.63   ,2024-03-19 15:00:00
 2419 ,300382.XSHE ,     8.45   ,2024-03-19 15:00:00
 2420 ,300383.XSHE ,     9.85   ,2024-03-19 15:00:00
 2421 ,300384.XSHE ,    14.45   ,2024-03-19 15:00:00
 2422 ,300385.XSHE ,     4.78   ,2024-03-19 15:00:00
 2423 ,300386.XSHE ,     8.27   ,2024-03-19 15:00:00
 2424 ,300387.XSHE ,     6.24   ,2024-03-19 15:00:00
 2425 ,300388.XSHE ,     5.94   ,2024-03-19 15:00:00
 2426 ,300389.XSHE ,    18.75   ,2024-03-19 15:00:00
 2427 ,300390.XSHE ,    22.24   ,2024-03-19 15:00:00
 2428 ,300391.XSHE ,     5.49   ,2024-03-19 15:00:00
 2429 ,300393.XSHE ,     9.35   ,2024-03-19 15:00:00
 2430 ,300394.XSHE ,   162.55   ,2024-03-19 15:00:00
 2431 ,300395.XSHE ,    31.86   ,2024-03-19 15:00:00
 2432 ,300396.XSHE ,    24.42   ,2024-03-19 15:00:00
 2433 ,300397.XSHE ,     8.48   ,2024-03-19 15:00:00
 2434 ,300398.XSHE ,    14.28   ,2024-03-19 15:00:00
 2435 ,300399.XSHE ,    11.18   ,2024-03-19 15:00:00
 2436 ,300400.XSHE ,    12.95   ,2024-03-19 15:00:00
 2437 ,300401.XSHE ,     9.6    ,2024-03-19 15:00:00
 2438 ,300402.XSHE ,    16.64   ,2024-03-19 15:00:00
 2439 ,300403.XSHE ,     8.17   ,2024-03-19 15:00:00
 2440 ,300404.XSHE ,     8.28   ,2024-03-19 15:00:00
 2441 ,300405.XSHE ,     5.44   ,2024-03-19 15:00:00
 2442 ,300406.XSHE ,    20.37   ,2024-03-19 15:00:00
 2443 ,300407.XSHE ,     7.61   ,2024-03-19 15:00:00
 2444 ,300408.XSHE ,    26.67   ,2024-03-19 15:00:00
 2445 ,300409.XSHE ,     9.9    ,2024-03-19 15:00:00
 2446 ,300410.XSHE ,     6.4    ,2024-03-19 15:00:00
 2447 ,300411.XSHE ,    11.04   ,2024-03-19 15:00:00
 2448 ,300412.XSHE ,     4.17   ,2024-03-19 15:00:00
 2449 ,300413.XSHE ,    24.98   ,2024-03-19 15:00:00
 2450 ,300414.XSHE ,     8.08   ,2024-03-19 15:00:00
 2451 ,300415.XSHE ,    18.5    ,2024-03-19 15:00:00
 2452 ,300416.XSHE ,    14.27   ,2024-03-19 15:00:00
 2453 ,300417.XSHE ,     8.77   ,2024-03-19 15:00:00
 2454 ,300418.XSHE ,    41.6    ,2024-03-19 15:00:00
 2455 ,300419.XSHE ,     6.14   ,2024-03-19 15:00:00
 2456 ,300420.XSHE ,     2.87   ,2024-03-19 15:00:00
 2457 ,300421.XSHE ,     9.41   ,2024-03-19 15:00:00
 2458 ,300422.XSHE ,     4.68   ,2024-03-19 15:00:00
 2459 ,300423.XSHE ,     7.04   ,2024-03-19 15:00:00
 2460 ,300424.XSHE ,    11.77   ,2024-03-19 15:00:00
 2461 ,300425.XSHE ,     4.39   ,2024-03-19 15:00:00
 2462 ,300426.XSHE ,     9.3    ,2024-03-19 15:00:00
 2463 ,300427.XSHE ,     3.87   ,2024-03-19 15:00:00
 2464 ,300428.XSHE ,    18.32   ,2024-03-19 15:00:00
 2465 ,300429.XSHE ,    11.16   ,2024-03-19 15:00:00
 2466 ,300430.XSHE ,    18.96   ,2024-03-19 15:00:00
 2467 ,300432.XSHE ,     8.41   ,2024-03-19 15:00:00
 2468 ,300433.XSHE ,    13.38   ,2024-03-19 15:00:00
 2469 ,300434.XSHE ,     9.44   ,2024-03-19 15:00:00
 2470 ,300435.XSHE ,    13.47   ,2024-03-19 15:00:00
 2471 ,300436.XSHE ,    20.44   ,2024-03-19 15:00:00
 2472 ,300437.XSHE ,    10.34   ,2024-03-19 15:00:00
 2473 ,300438.XSHE ,    25.45   ,2024-03-19 15:00:00
 2474 ,300439.XSHE ,     9.81   ,2024-03-19 15:00:00
 2475 ,300440.XSHE ,     6.47   ,2024-03-19 15:00:00
 2476 ,300441.XSHE ,     7.16   ,2024-03-19 15:00:00
 2477 ,300442.XSHE ,    24.96   ,2024-03-19 15:00:00
 2478 ,300443.XSHE ,    22.65   ,2024-03-19 15:00:00
 2479 ,300444.XSHE ,     6.44   ,2024-03-19 15:00:00
 2480 ,300445.XSHE ,    19.6    ,2024-03-19 15:00:00
 2481 ,300446.XSHE ,    15.47   ,2024-03-19 15:00:00
 2482 ,300447.XSHE ,    12.87   ,2024-03-19 15:00:00
 2483 ,300448.XSHE ,     4.57   ,2024-03-19 15:00:00
 2484 ,300449.XSHE ,     4.81   ,2024-03-19 15:00:00
 2485 ,300450.XSHE ,    25.17   ,2024-03-19 15:00:00
 2486 ,300451.XSHE ,     4.99   ,2024-03-19 15:00:00
 2487 ,300452.XSHE ,    13.01   ,2024-03-19 15:00:00
 2488 ,300453.XSHE ,     6.86   ,2024-03-19 15:00:00
 2489 ,300454.XSHE ,    72.42   ,2024-03-19 15:00:00
 2490 ,300455.XSHE ,    11.5    ,2024-03-19 15:00:00
 2491 ,300456.XSHE ,    22.27   ,2024-03-19 15:00:00
 2492 ,300457.XSHE ,    16.98   ,2024-03-19 15:00:00
 2493 ,300458.XSHE ,    20.44   ,2024-03-19 15:00:00
 2494 ,300459.XSHE ,     4.72   ,2024-03-19 15:00:00
 2495 ,300460.XSHE ,     9.65   ,2024-03-19 15:00:00
 2496 ,300461.XSHE ,    17.97   ,2024-03-19 15:00:00
 2497 ,300462.XSHE ,     9.16   ,2024-03-19 15:00:00
 2498 ,300463.XSHE ,    13.55   ,2024-03-19 15:00:00
 2499 ,300464.XSHE ,     4.65   ,2024-03-19 15:00:00
 2500 ,300465.XSHE ,     8.58   ,2024-03-19 15:00:00
 2501 ,300466.XSHE ,    10.53   ,2024-03-19 15:00:00
 2502 ,300467.XSHE ,    14.49   ,2024-03-19 15:00:00
 2503 ,300468.XSHE ,     9.56   ,2024-03-19 15:00:00
 2504 ,300469.XSHE ,    15.1    ,2024-03-19 15:00:00
 2505 ,300470.XSHE ,    34.74   ,2024-03-19 15:00:00
 2506 ,300471.XSHE ,    11.42   ,2024-03-19 15:00:00
 2507 ,300472.XSHE ,     6.87   ,2024-03-19 15:00:00
 2508 ,300473.XSHE ,    16.58   ,2024-03-19 15:00:00
 2509 ,300474.XSHE ,    84.0    ,2024-03-19 15:00:00
 2510 ,300475.XSHE ,    41.88   ,2024-03-19 15:00:00
 2511 ,300476.XSHE ,    26.6    ,2024-03-19 15:00:00
 2512 ,300477.XSHE ,     2.93   ,2024-03-19 15:00:00
 2513 ,300478.XSHE ,    11.21   ,2024-03-19 15:00:00
 2514 ,300479.XSHE ,    19.1    ,2024-03-19 15:00:00
 2515 ,300480.XSHE ,    19.4    ,2024-03-19 15:00:00
 2516 ,300481.XSHE ,    14.11   ,2024-03-19 15:00:00
 2517 ,300482.XSHE ,    26.33   ,2024-03-19 15:00:00
 2518 ,300483.XSHE ,     8.96   ,2024-03-19 15:00:00
 2519 ,300484.XSHE ,    12.74   ,2024-03-19 15:00:00
 2520 ,300485.XSHE ,     8.84   ,2024-03-19 15:00:00
 2521 ,300486.XSHE ,     6.22   ,2024-03-19 15:00:00
 2522 ,300487.XSHE ,    45.9    ,2024-03-19 15:00:00
 2523 ,300488.XSHE ,    23.62   ,2024-03-19 15:00:00
 2524 ,300489.XSHE ,    17.34   ,2024-03-19 15:00:00
 2525 ,300490.XSHE ,     9.73   ,2024-03-19 15:00:00
 2526 ,300491.XSHE ,    20.27   ,2024-03-19 15:00:00
 2527 ,300492.XSHE ,   101.74   ,2024-03-19 15:00:00
 2528 ,300493.XSHE ,     7.99   ,2024-03-19 15:00:00
 2529 ,300494.XSHE ,    15.37   ,2024-03-19 15:00:00
 2530 ,300495.XSHE ,     1.12   ,2024-03-19 15:00:00
 2531 ,300496.XSHE ,    66.04   ,2024-03-19 15:00:00
 2532 ,300497.XSHE ,     9.01   ,2024-03-19 15:00:00
 2533 ,300498.XSHE ,    18.61   ,2024-03-19 15:00:00
 2534 ,300499.XSHE ,    13.98   ,2024-03-19 15:00:00
 2535 ,300500.XSHE ,    10.15   ,2024-03-19 15:00:00
 2536 ,300501.XSHE ,    12.2    ,2024-03-19 15:00:00
 2537 ,300502.XSHE ,    77.06   ,2024-03-19 15:00:00
 2538 ,300503.XSHE ,    16.82   ,2024-03-19 15:00:00
 2539 ,300504.XSHE ,    15.5    ,2024-03-19 15:00:00
 2540 ,300505.XSHE ,    11.45   ,2024-03-19 15:00:00
 2541 ,300506.XSHE ,     5.36   ,2024-03-19 15:00:00
 2542 ,300507.XSHE ,     5.8    ,2024-03-19 15:00:00
 2543 ,300508.XSHE ,    23.82   ,2024-03-19 15:00:00
 2544 ,300509.XSHE ,     5.39   ,2024-03-19 15:00:00
 2545 ,300510.XSHE ,     5.1    ,2024-03-19 15:00:00
 2546 ,300511.XSHE ,     4.14   ,2024-03-19 15:00:00
 2547 ,300512.XSHE ,     6.88   ,2024-03-19 15:00:00
 2548 ,300513.XSHE ,    10.31   ,2024-03-19 15:00:00
 2549 ,300514.XSHE ,    15.43   ,2024-03-19 15:00:00
 2550 ,300515.XSHE ,     9.71   ,2024-03-19 15:00:00
 2551 ,300516.XSHE ,    28.06   ,2024-03-19 15:00:00
 2552 ,300517.XSHE ,     8.74   ,2024-03-19 15:00:00
 2553 ,300518.XSHE ,    12.55   ,2024-03-19 15:00:00
 2554 ,300519.XSHE ,    13.2    ,2024-03-19 15:00:00
 2555 ,300520.XSHE ,    18.06   ,2024-03-19 15:00:00
 2556 ,300521.XSHE ,    11.45   ,2024-03-19 15:00:00
 2557 ,300522.XSHE ,    12.42   ,2024-03-19 15:00:00
 2558 ,300523.XSHE ,    21.17   ,2024-03-19 15:00:00
 2559 ,300525.XSHE ,    13.92   ,2024-03-19 15:00:00
 2560 ,300527.XSHE ,     6.98   ,2024-03-19 15:00:00
 2561 ,300528.XSHE ,     8.75   ,2024-03-19 15:00:00
 2562 ,300529.XSHE ,    23.6    ,2024-03-19 15:00:00
 2563 ,300530.XSHE ,    23.96   ,2024-03-19 15:00:00
 2564 ,300531.XSHE ,    12.71   ,2024-03-19 15:00:00
 2565 ,300532.XSHE ,    15.8    ,2024-03-19 15:00:00
 2566 ,300533.XSHE ,    28.73   ,2024-03-19 15:00:00
 2567 ,300534.XSHE ,     9.0    ,2024-03-19 15:00:00
 2568 ,300535.XSHE ,    13.16   ,2024-03-19 15:00:00
 2569 ,300536.XSHE ,    21.4    ,2024-03-19 15:00:00
 2570 ,300537.XSHE ,    17.46   ,2024-03-19 15:00:00
 2571 ,300538.XSHE ,    16.08   ,2024-03-19 15:00:00
 2572 ,300539.XSHE ,     9.6    ,2024-03-19 15:00:00
 2573 ,300540.XSHE ,    23.92   ,2024-03-19 15:00:00
 2574 ,300541.XSHE ,    14.84   ,2024-03-19 15:00:00
 2575 ,300542.XSHE ,    11.27   ,2024-03-19 15:00:00
 2576 ,300543.XSHE ,     8.55   ,2024-03-19 15:00:00
 2577 ,300545.XSHE ,    28.43   ,2024-03-19 15:00:00
 2578 ,300546.XSHE ,    12.52   ,2024-03-19 15:00:00
 2579 ,300547.XSHE ,    19.75   ,2024-03-19 15:00:00
 2580 ,300548.XSHE ,    31.55   ,2024-03-19 15:00:00
 2581 ,300549.XSHE ,    18.65   ,2024-03-19 15:00:00
 2582 ,300550.XSHE ,    12.23   ,2024-03-19 15:00:00
 2583 ,300551.XSHE ,    16.11   ,2024-03-19 15:00:00
 2584 ,300552.XSHE ,    25.64   ,2024-03-19 15:00:00
 2585 ,300553.XSHE ,    30.47   ,2024-03-19 15:00:00
